id,significant,heatmap_order,desc,type,Description,representation_all,Coral,Higher,Hypomyces_Cladobotryum,Leafcutter,Lower,<NA>
MER1247538,TRUE,669,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER1228522,TRUE,670,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0383966,TRUE,671,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0845695,TRUE,672,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
Q6WP53_BOTFU,FALSE,673,FUNCTION: PPIases accelerate the folding of proteins (By similarity).,VIRULENCE,NA,0.13333333333333333,0.3333333333333333,0.3333333333333333,NA,NA,0.5,NA
MER0507688,TRUE,674,NA,MEROPS,NA,0.1111111111111111,0.3333333333333333,NA,NA,0.1111111111111111,0.5,NA
Q5AD07_CANAL,TRUE,675,FUNCTION: Destroys radicals which are normally produced within the cells and which are toxic to biological systems (By similarity).,VIRULENCE,NA,0.08888888888888889,0.3333333333333333,NA,NA,NA,0.5,NA
Q5AMT2_CANAL,FALSE,676,SIMILARITY: Belongs to the glycosyl hydrolase 17 family.,VIRULENCE,NA,0.08888888888888889,0.3333333333333333,0.16666666666666666,NA,NA,0.25,NA
MER0625945,FALSE,677,NA,MEROPS,NA,0.15555555555555556,0.3333333333333333,0.16666666666666666,NA,NA,1,NA
MER1248434,FALSE,678,NA,MEROPS,NA,0.1111111111111111,0.3333333333333333,NA,NA,NA,0.75,NA
CXT1_CRYNJ,TRUE,679,FUNCTION: Beta-1,VIRULENCE,"FUNCTION: Beta-1,2-xylosyltransferase that plays a key role in capsule polysaccharide synthesis by transferring xylose to alpha- 1,3-dimannoside in a beta-1,2-linkage. Also mediates glycosylation of glycosphingolipids; constitutes the unique xylosyltransferase responsible for adding xylose to glycosphingolipids.",0.044444444444444446,NA,0.16666666666666666,NA,NA,0.25,NA
MER0209188,TRUE,680,NA,MEROPS,NA,0.06666666666666667,NA,0.16666666666666666,NA,NA,0.5,NA
3000421,TRUE,681,norB,CARD,"NorB is a multidrug efflux pump in Staphylococcus aureus that confers resistance to fluoroquinolones and other structurally unrelated antibiotics like tetracycline. It shares 30% similarity with NorB, and is a structural homolog of Blt of Bacillus subtilis. It is regulated by mgrA, also known as NorR.",0.06666666666666667,NA,0.16666666666666666,NA,NA,0.5,NA
MER0229183,TRUE,682,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MER0064713,TRUE,683,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
abH35,TRUE,684,NA,LED,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
A4QRN5_MAGO7,TRUE,685,Unknown,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
abH28,TRUE,686,NA,LED,NA,0.044444444444444446,NA,NA,NA,NA,0.5,NA
MEP8_ARTGP,FALSE,687,FUNCTION: Secreted metalloproteinase that allows assimilation of proteinaceous substrates. Plays a pivotal role as a pathogenicity determinant during infections and contributes to the ability of the pathogen to persist within the mammalian host (By similarity).,VIRULENCE,NA,0.17777777777777778,0.16666666666666666,0.6666666666666666,NA,0.3333333333333333,NA,NA
Q9C1R1_FUSOX,FALSE,688,CATALYTIC ACTIVITY: Endohydrolysis of (1->4)-beta-D-xylosidic linkages in xylans.,VIRULENCE,NA,0.1111111111111111,NA,0.3333333333333333,NA,0.3333333333333333,NA,NA
MER0624541,FALSE,689,NA,MEROPS,NA,0.2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.2222222222222222,NA,NA
MER0882052,FALSE,690,NA,MEROPS,NA,0.4444444444444444,0.5,0.8333333333333334,0.3333333333333333,0.5555555555555556,NA,0.35294117647058826
GT69,TRUE,691,"GDP-Man: alpha-1,3-mannosyltransferase (EC 2.4.1.-)",CAZYME,NA,0.2222222222222222,0.16666666666666666,0.6666666666666666,NA,0.5555555555555556,NA,NA
Q00523_CRYNE,TRUE,692,Unknown,VIRULENCE,NA,0.17777777777777778,0.16666666666666666,0.6666666666666666,NA,0.3333333333333333,NA,NA
3004574,FALSE,693,Acinetobacter baumannii AbaQ,CARD,AbaQ is an MFS transporter mainly involved in the extrusion of quinolone-type drugs in A. baumannii,0.13333333333333333,NA,0.5,NA,NA,NA,0.17647058823529413
CTSD_TRIVH,FALSE,694,FUNCTION: Probable GPI-anchored aspartic-type endopeptidase which contributes to virulence (By similarity).,VIRULENCE,NA,0.28888888888888886,0.6666666666666666,0.6666666666666666,NA,0.1111111111111111,NA,0.23529411764705882
3004581,FALSE,695,tet(48),CARD,A tetracycline inactivating enzyme. A flavoenzyme capable of degrading tetracycline antibiotics.,0.044444444444444446,NA,0.16666666666666666,NA,NA,NA,0.058823529411764705
B9WDE6_CANDC,FALSE,696,Unknown,VIRULENCE,NA,0.044444444444444446,0.16666666666666666,0.16666666666666666,NA,NA,NA,NA
3004587,FALSE,697,tet(52),CARD,A tetracycline inactivating enzyme. A flavoenzyme capable of degrading tetracycline antibiotics.,0.1111111111111111,NA,0.3333333333333333,0.6666666666666666,NA,NA,0.058823529411764705
MER1185140,FALSE,698,NA,MEROPS,NA,0.08888888888888889,NA,0.3333333333333333,0.3333333333333333,0.1111111111111111,NA,NA
MER0121047,FALSE,699,NA,MEROPS,NA,0.1111111111111111,0.3333333333333333,0.3333333333333333,NA,NA,NA,0.058823529411764705
MER0210856,FALSE,700,NA,MEROPS,NA,0.13333333333333333,0.3333333333333333,0.3333333333333333,NA,0.2222222222222222,NA,NA
A4ULI5_MYCGR,FALSE,701,COFACTOR: Heme group (By similarity).,VIRULENCE,NA,0.15555555555555556,0.5,0.6666666666666666,NA,NA,NA,NA
GH49,FALSE,702,"dextranase (EC 3.2.1.11); isopullulanase (EC 3.2.1.57); dextran 1,6-alpha-isomaltotriosidase (EC 3.2.1.95).",CAZYME,NA,0.2,0.6666666666666666,0.3333333333333333,NA,NA,0.5,0.058823529411764705
C0SAT8_PARBP,FALSE,703,Unknown,VIRULENCE,NA,0.08888888888888889,0.3333333333333333,0.3333333333333333,NA,NA,NA,NA
MER1073654,FALSE,704,NA,MEROPS,NA,0.06666666666666667,NA,0.5,NA,NA,NA,NA
GT21,TRUE,705,UDP-Glc: ceramide beta-glucosyltransferase (EC 2.4.1.80).,CAZYME,NA,0.06666666666666667,0.16666666666666666,0.16666666666666666,NA,0.1111111111111111,NA,NA
Q5AMQ4_CANAL,TRUE,706,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.06666666666666667,0.16666666666666666,0.16666666666666666,NA,0.1111111111111111,NA,NA
Q9UUS8_COLGL,TRUE,707,Unknown,VIRULENCE,NA,0.06666666666666667,0.3333333333333333,0.16666666666666666,NA,NA,NA,NA
MER0449393,TRUE,708,NA,MEROPS,NA,0.06666666666666667,0.3333333333333333,NA,NA,0.1111111111111111,NA,NA
MER0064189,TRUE,709,NA,MEROPS,NA,0.06666666666666667,0.3333333333333333,NA,0.3333333333333333,NA,NA,NA
MER0032062,TRUE,710,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
MER0242202,TRUE,711,NA,MEROPS,NA,0.044444444444444446,0.3333333333333333,NA,NA,NA,NA,NA
A6ZYV3_YEAS7,FALSE,712,CATALYTIC ACTIVITY: Thioredoxin + NADP(+) = thioredoxin disulfide + NADPH.,VIRULENCE,NA,0.2,0.6666666666666666,0.3333333333333333,NA,0.3333333333333333,NA,NA
MER0064110,FALSE,713,NA,MEROPS,NA,0.08888888888888889,0.6666666666666666,NA,NA,NA,NA,NA
O13407_MAGGR,FALSE,714,SIMILARITY: Belongs to the ABC transporter superfamily.,VIRULENCE,NA,0.2,0.3333333333333333,0.5,NA,NA,1,NA
Q5AB91_CANAL,FALSE,715,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.1111111111111111,0.3333333333333333,0.16666666666666666,NA,0.1111111111111111,0.25,NA
MER0188710,TRUE,716,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0402064,TRUE,717,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
Q5XTQ5_BOTFU,TRUE,718,SIMILARITY: Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family.,VIRULENCE,NA,0.06666666666666667,NA,0.16666666666666666,NA,NA,NA,0.11764705882352941
MER0060939,TRUE,719,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0382075,TRUE,720,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
A6ZKV8_YEAS7,FALSE,721,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
abH15,FALSE,722,NA,LED,NA,0.06666666666666667,NA,0.16666666666666666,NA,NA,NA,0.11764705882352941
Q09MP5_COCMI,TRUE,723,Unknown,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
Q1AMT8_TRIRU,TRUE,724,Unknown,VIRULENCE,NA,0.044444444444444446,NA,NA,NA,NA,0.25,0.058823529411764705
MER0626102,FALSE,725,NA,MEROPS,NA,0.06666666666666667,NA,0.16666666666666666,NA,NA,NA,0.11764705882352941
MER0474671,TRUE,726,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER1060381,TRUE,727,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
A4QVA7_MAGO7,FALSE,728,Unknown,VIRULENCE,NA,0.08888888888888889,NA,0.16666666666666666,NA,NA,NA,0.17647058823529413
CARP_ARTBC,TRUE,729,FUNCTION: Vacuolar aspartic endopeptidase which is probably also secreted and contributes to virulence (By similarity).,VIRULENCE,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
Q9P8L8_BOTFU,TRUE,730,Unknown,VIRULENCE,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
MER0212820,FALSE,731,NA,MEROPS,NA,0.044444444444444446,NA,0.16666666666666666,NA,NA,NA,0.058823529411764705
MER0215532,FALSE,732,NA,MEROPS,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
3002494,FALSE,733,SRT-2,CARD,"SRT-2, isolated from Serratia marcescens, is a chromosomal beta-lactamase that confers resistance to cefotaxime",0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
3002893,FALSE,734,tcr3,CARD,tcr3 is a tetracycline efflux pump that confers self-resistance to Kitasatospora aureofaciens,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0254872,TRUE,735,NA,MEROPS,NA,0.06666666666666667,NA,NA,NA,NA,NA,0.17647058823529413
MER0511360,TRUE,736,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
GH32,TRUE,737,"invertase (EC 3.2.1.26); endo-inulinase (EC 3.2.1.7); beta-2,6-fructan 6-levanbiohydrolase (EC 3.2.1.64); endo-levanase (EC 3.2.1.65); exo-inulinase (EC 3.2.1.80); fructan beta-(2,1)-fructosidase/1-exohydrolase (EC 3.2.1.153); fructan beta-(2,6)-fructosidase/6-exohydrolase (EC 3.2.1.154); sucrose:sucrose 1-fructosyltransferase (EC 2.4.1.99); fructan:fructan 1-fructosyltransferase (EC 2.4.1.100); sucrose:fructan 6-fructosyltransferase (EC 2.4.1.10); fructan:fructan 6G-fructosyltransferase (EC 2.4.1.243); levan fructosyltransferase (EC 2.4.1.-); [retaining] sucrose:sucrose 6-fructosyltransferase (6-SST) (EC 2.4.1.-); cycloinulo-oligosaccharide fructanotransferase (EC 2.4.1.-)",CAZYME,NA,0.08888888888888889,NA,NA,0.3333333333333333,NA,NA,0.17647058823529413
SUB1_ARTOC,TRUE,738,FUNCTION: Secreted subtilisin-like serine protease with keratinolytic activity that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.08888888888888889,NA,NA,NA,NA,NA,0.23529411764705882
3002143,FALSE,739,DHA-12,CARD,DHA-12 is a beta-lactamase. From the Lahey list of DHA beta-lactamases.,0.044444444444444446,NA,NA,0.3333333333333333,NA,NA,0.058823529411764705
MER0064120,FALSE,740,NA,MEROPS,NA,0.044444444444444446,NA,0.16666666666666666,0.3333333333333333,NA,NA,NA
MER0428589,FALSE,741,NA,MEROPS,NA,0.044444444444444446,NA,NA,NA,NA,NA,0.11764705882352941
MER0760805,FALSE,742,NA,MEROPS,NA,0.08888888888888889,0.16666666666666666,NA,NA,NA,0.25,0.11764705882352941
C5G6Q4_AJEDR,TRUE,743,Unknown,VIRULENCE,NA,0.044444444444444446,NA,0.3333333333333333,NA,NA,NA,NA
Q5ABB1_CANAL,TRUE,744,CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data.,VIRULENCE,NA,0.06666666666666667,NA,0.5,NA,NA,NA,NA
SUB6_ARTOC,TRUE,745,FUNCTION: Secreted subtilisin-like serine protease with keratinolytic activity that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.06666666666666667,NA,0.5,NA,NA,NA,NA
Q0PND8_MAGGR,FALSE,746,SIMILARITY: Belongs to the AAA ATPase family.,VIRULENCE,NA,0.044444444444444446,NA,0.16666666666666666,NA,NA,NA,0.058823529411764705
3000193,FALSE,747,tetT,CARD,Tet(T) is a ribosomal protection protein of streptococci. It is similar to Tet(Q).,0.044444444444444446,NA,0.16666666666666666,NA,0.1111111111111111,NA,NA
MER1096359,FALSE,748,NA,MEROPS,NA,0.044444444444444446,NA,0.16666666666666666,0.3333333333333333,NA,NA,NA
AA14,TRUE,749,AA14 proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs); cleavage of xylan with oxidation of C-1 has been demonstrated for two AA14 LPMOs from Trametes coccinea (Pycnoporus coccineus); lytic xylan monooxygenase / xylan oxidase (glycosidic bond-cleaving) (EC 1.-.-.-),CAZYME,NA,0.15555555555555556,NA,NA,0.3333333333333333,NA,NA,0.35294117647058826
GH43_34,TRUE,750,NA,NA,NA,0.15555555555555556,NA,NA,0.3333333333333333,NA,NA,0.35294117647058826
MER0511150,TRUE,751,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
PL8_4,TRUE,752,NA,NA,NA,0.13333333333333333,NA,NA,0.3333333333333333,NA,NA,0.29411764705882354
MER0975090,FALSE,753,NA,MEROPS,NA,0.15555555555555556,NA,NA,0.6666666666666666,NA,NA,0.29411764705882354
MER0383999,TRUE,754,NA,MEROPS,NA,0.2222222222222222,NA,NA,0.6666666666666666,NA,NA,0.47058823529411764
MER1073766,TRUE,755,NA,MEROPS,NA,0.2,NA,NA,0.6666666666666666,NA,NA,0.4117647058823529
abH29,FALSE,756,NA,LED,NA,0.17777777777777778,NA,NA,0.6666666666666666,0.2222222222222222,NA,0.23529411764705882
SUB1_ARTGP,FALSE,757,FUNCTION: Secreted subtilisin-like serine protease with keratinolytic activity that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.08888888888888889,NA,NA,0.3333333333333333,NA,NA,0.17647058823529413
3004612,TRUE,758,Escherichia coli ampH beta-lactamase,CARD,AmpH is a class C ampC-like beta-lactamase and penicillin-binding protein identified in Escherichia coli.,0.13333333333333333,NA,NA,0.6666666666666666,NA,NA,0.23529411764705882
MER0032575,TRUE,759,NA,MEROPS,NA,0.1111111111111111,NA,NA,0.6666666666666666,NA,NA,0.17647058823529413
Q8X1F0_CRYNE,FALSE,760,CATALYTIC ACTIVITY: ATP + a protein = ADP + a phosphoprotein.,VIRULENCE,NA,0.06666666666666667,NA,NA,0.6666666666666666,NA,NA,0.058823529411764705
E9F9I5_METAR,FALSE,761,Unknown,VIRULENCE,NA,0.06666666666666667,NA,NA,0.6666666666666666,NA,NA,0.058823529411764705
MER0114178,FALSE,762,NA,MEROPS,NA,0.13333333333333333,NA,NA,0.6666666666666666,NA,NA,0.23529411764705882
MER0080738,FALSE,763,NA,MEROPS,NA,0.2,0.3333333333333333,NA,0.3333333333333333,NA,0.25,0.29411764705882354
SUB8_TRIVH,FALSE,764,FUNCTION: Secreted subtilisin-like serine protease with keratinolytic activity that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.17777777777777778,0.3333333333333333,NA,0.3333333333333333,NA,0.5,0.17647058823529413
MER1096429,FALSE,765,NA,MEROPS,NA,0.17777777777777778,NA,NA,0.6666666666666666,NA,NA,0.35294117647058826
MER0374691,FALSE,766,NA,MEROPS,NA,0.15555555555555556,NA,NA,0.6666666666666666,NA,0.25,0.23529411764705882
SED3_ASPFU,FALSE,767,FUNCTION: Secreted tripeptidyl-peptidase which degrades proteins at acidic pHs and is involved in virulence.,VIRULENCE,NA,0.17777777777777778,NA,NA,0.6666666666666666,NA,0.25,0.29411764705882354
CUTI_BOTFU,FALSE,768,FUNCTION: Catalyzes the hydrolysis of cutin,VIRULENCE,"cutin: a waxy, water-repellent substance occurring in the cuticle of plants and consisting of highly polymerized esters of fatty acids.",0.2,0.3333333333333333,NA,0.6666666666666666,NA,0.5,0.17647058823529413
CARP_TRIVH,FALSE,769,FUNCTION: Vacuolar aspartic endopeptidase which is probably also secreted and contributes to virulence (By similarity).,VIRULENCE,NA,0.08888888888888889,NA,NA,0.3333333333333333,NA,0.5,0.058823529411764705
MER1073277,FALSE,770,NA,MEROPS,NA,0.2222222222222222,NA,NA,1,NA,1,0.17647058823529413
MER0215484,FALSE,771,NA,MEROPS,NA,0.15555555555555556,NA,0.5,1,NA,0.25,NA
MER0378835,FALSE,772,NA,MEROPS,NA,0.28888888888888886,NA,0.5,0.6666666666666666,0.2222222222222222,0.5,0.23529411764705882
SED3_ARTBC,FALSE,773,FUNCTION: Secreted tripeptidyl-peptidase which degrades proteins at acidic pHs and is involved in virulence (By similarity).,VIRULENCE,NA,0.1111111111111111,NA,0.3333333333333333,0.6666666666666666,NA,0.25,NA
MER0305138,FALSE,774,NA,MEROPS,NA,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,NA,0.75,0.29411764705882354
MER1073675,FALSE,775,NA,MEROPS,NA,0.3111111111111111,NA,1,0.6666666666666666,NA,0.75,0.17647058823529413
MER1094825,FALSE,776,NA,MEROPS,NA,0.08888888888888889,0.6666666666666666,NA,NA,NA,NA,NA
MER0033130,FALSE,777,NA,MEROPS,NA,0.28888888888888886,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.5,0.17647058823529413
MER0079834,FALSE,778,NA,MEROPS,NA,0.15555555555555556,0.5,NA,0.6666666666666666,NA,0.5,NA
DPP4_ARTBC,FALSE,779,FUNCTION: Extracellular dipeptidyl-peptidase which removes N- terminal dipeptides sequentially from polypeptides having unsubstituted N-termini provided that the penultimate residue is proline. Contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.26666666666666666,1,0.16666666666666666,0.3333333333333333,NA,1,NA
ERG2_USTMA,FALSE,780,FUNCTION: Catalyzes the reaction which results in unsaturation at C-7 in the B ring of sterols.,VIRULENCE,NA,0.26666666666666666,0.5,0.3333333333333333,0.6666666666666666,NA,1,0.058823529411764705
GT22,FALSE,781,"Dol-P-Man: Man6GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.259); Dol-P-Man: Man8GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.261); Dol-P-Man: Man2-GlcNAc-phosphatidylinositol alpha-1,2-mannosyltransferase (EC 2.4.1.-); Dol-P-Man: Man3-GlcNAc-phosphatidylinositol alpha-1,2-mannosyltransferase (EC 2.4.1.-)",CAZYME,NA,0.4888888888888889,0.8333333333333334,0.16666666666666666,1,0.2222222222222222,1,0.4117647058823529
MEP1_COCP7,FALSE,782,FUNCTION: Secreted metalloproteinase that allows assimilation of proteinaceous substrates. Pays a pivotal role as a pathogenicity determinant during infections and contributes to the ability of the pathogen to persist within the mammalian host. Digests an immunodominant cell surface antigen (SOWgp) and prevents host recognition of endospores during the phase of development when these fungal cells are most vulnerable to phagocytic cell defenses.,VIRULENCE,NA,0.35555555555555557,0.8333333333333334,NA,1,NA,0.5,0.35294117647058826
MCPAL_ARTOC,FALSE,783,FUNCTION: Extracellular metalloprotease that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.75,0.5882352941176471
MER0025111,FALSE,784,NA,MEROPS,NA,0.35555555555555557,0.8333333333333334,NA,0.3333333333333333,NA,1,0.35294117647058826
MER1178700,FALSE,785,NA,MEROPS,NA,0.1111111111111111,NA,NA,NA,NA,NA,0.29411764705882354
LAP2_ASPFU,FALSE,786,FUNCTION: Extracellular aminopeptidase that releases a wide variety of amino acids from natural peptides and contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.2222222222222222,0.3333333333333333,0.16666666666666666,NA,NA,NA,0.4117647058823529
SCPB_ARTOC,FALSE,787,FUNCTION: Extracellular serine carboxypeptidase that contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.15555555555555556,0.3333333333333333,NA,0.6666666666666666,NA,NA,0.17647058823529413
Q9UVN5_ALTAL,FALSE,788,Unknown,VIRULENCE,NA,0.06666666666666667,NA,NA,0.3333333333333333,0.1111111111111111,NA,0.058823529411764705
MER0039492,TRUE,789,NA,MEROPS,NA,0.044444444444444446,0.16666666666666666,NA,NA,NA,NA,0.058823529411764705
Q5D6D3_COCHE,TRUE,790,Unknown,VIRULENCE,NA,0.044444444444444446,0.16666666666666666,NA,NA,NA,NA,0.058823529411764705
MER0834156,TRUE,791,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.3333333333333333,NA,0.25,NA
MER0295435,TRUE,792,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.3333333333333333,NA,NA,0.058823529411764705
LAP2_TRIVH,TRUE,793,FUNCTION: Extracellular aminopeptidase that releases a wide variety of amino acids from natural peptides and contributes to pathogenicity (By similarity).,VIRULENCE,NA,0.044444444444444446,NA,0.16666666666666666,0.3333333333333333,NA,NA,NA
3000843,TRUE,794,MUS-1,CARD,MUS-1 is a chromosome-encoded beta-lactamase from Myroides odoratus and Myroides odoratimimus.,0.044444444444444446,NA,NA,0.3333333333333333,NA,NA,0.058823529411764705
A6N6J8_FUSOX,TRUE,795,SIMILARITY: Contains 1 Zn(2)-C6 fungal-type DNA-binding domain.,VIRULENCE,NA,0.044444444444444446,0.16666666666666666,NA,0.3333333333333333,NA,NA,NA
CARP1_CANAL,TRUE,796,CATALYTIC ACTIVITY: Preferential cleavage at the carboxyl of hydrophobic amino acids,VIRULENCE,NA,0.06666666666666667,0.16666666666666666,NA,0.3333333333333333,NA,NA,0.058823529411764705
MER0122025,TRUE,797,NA,MEROPS,NA,0.044444444444444446,NA,NA,0.3333333333333333,NA,NA,0.058823529411764705
A5H456_MYCGR,FALSE,798,Unknown,VIRULENCE,NA,0.044444444444444446,NA,NA,0.3333333333333333,NA,NA,0.058823529411764705
E9DY48_METAQ,FALSE,799,Unknown,VIRULENCE,NA,0.08888888888888889,NA,NA,0.6666666666666666,NA,NA,0.11764705882352941
